"","float_num","CYCLE_NUMBER","PRES","LONGITUDE","LATITUDE","CHLA_FINAL","BBP700"
"23","4903622","1",131.940002441406,-93.3878,24.7969,0.1241,0.000437999988207594
"24","4903622","1",141.669998168945,-93.3878,24.7969,0.1022,0.000426999991759658
"25","4903622","1",151.899993896484,-93.3878,24.7969,0.0876,0.000338000012561679
"26","4903622","1",161.679992675781,-93.3878,24.7969,0.073,0.000437000009696931
"27","4903622","1",171.279998779297,-93.3878,24.7969,0.0438,0.00032600000849925
"28","4903622","1",181.630004882812,-93.3878,24.7969,0.0292,0.000358999997843057
"29","4903622","1",191.570007324219,-93.3878,24.7969,0.0073,0.000348000001395121
"30","4903622","1",201.570007324219,-93.3878,24.7969,0.0146,0.000369999994290993
"31","4903622","1",211.589996337891,-93.3878,24.7969,0,0.000380999990738928
"32","4903622","1",221.630004882812,-93.3878,24.7969,0,0.000346999993780628
"33","4903622","1",231.020004272461,-93.3878,24.7969,0,0.000325000000884756
"34","4903622","1",241.770004272461,-93.3878,24.7969,0,0.000346999993780628
"35","4903622","1",251.5,-93.3878,24.7969,0,0.000423999998020008
"36","4903622","1",261.269989013672,-93.3878,24.7969,0,0.000368999986676499
"37","4903622","1",271.209991455078,-93.3878,24.7969,0,0.000357000011717901
"38","4903622","1",281.440002441406,-93.3878,24.7969,0,0.000357000011717901
"39","4903622","1",291.820007324219,-93.3878,24.7969,0,0.000357000011717901
"40","4903622","1",301.429992675781,-93.3878,24.7969,0,0.000323999993270263
"41","4903622","1",310.149993896484,-93.3878,24.7969,0,0.000345999986166134
"42","4903622","1",318.5,-93.3878,24.7969,0,0.000368000008165836
"43","4903622","1",331.75,-93.3878,24.7969,0,0.000411999993957579
"44","4903622","1",341.540008544922,-93.3878,24.7969,0,0.000356000004103407
"45","4903622","1",351.559997558594,-93.3878,24.7969,0,0.000334000011207536
"46","4903622","1",361.709991455078,-93.3878,24.7969,0,0.000345000007655472
"47","4903622","1",381.589996337891,-93.3878,24.7969,0,0.000356000004103407
"48","4903622","1",401.679992675781,-93.3878,24.7969,0,0.000344000000040978
"49","4903622","1",451.290008544922,-93.3878,24.7969,0,0.000353999988874421
"50","4903622","1",501.359985351562,-93.3878,24.7969,0,0.000342999992426485
"51","4903622","1",551.460021972656,-93.3878,24.7969,0,0.000342000013915822
"52","4903622","1",601.580017089844,-93.3878,24.7969,0,0.000341000006301329
"53","4903622","1",651.080017089844,-93.3878,24.7969,0,0.000318000005790964
"54","4903622","1",701.150024414062,-93.3878,24.7969,0,0.000327999994624406
"55","4903622","1",751.669982910156,-93.3878,24.7969,0,0.000560000014957041
"56","4903622","1",801.369995117188,-93.3878,24.7969,0,0.000326999987009913
"57","4903622","1",851.659973144531,-93.3878,24.7969,0,0.000392999994801357
"58","4903622","1",901.359985351562,-93.3878,24.7969,0,0.000337000004947186
"59","4903622","1",951.760009765625,-93.3878,24.7969,0,0.000348000001395121
"60","4903622","1",999.760009765625,-93.3878,24.7969,0,0.000369999994290993
"61","4903622","1",1099.78002929688,-93.3878,24.7969,0,0.000357999990228564
"62","4903622","1",1199.02001953125,-93.3878,24.7969,0,0.000291000003926456
"63","4903622","1",1299.93005371094,-93.3878,24.7969,0,0.000278999999864027
"64","4903622","1",1399.26000976562,-93.3878,24.7969,0,0.000268000003416091
"65","4903622","1",1500,-93.3878,24.7969,0,0.000257000006968156
"66","4903622","1",1600.13000488281,-93.3878,24.7969,0,0.000311999989207834
"67","4903622","1",1699.91003417969,-93.3878,24.7969,0,0.000268000003416091
"68","4903622","1",1800.01000976562,-93.3878,24.7969,0,0.000257000006968156
"69","4903622","1",1899.22998046875,-93.3878,24.7969,0,0.000234999999520369
"70","4903622","2",7.78999996185303,-93.5812,23.7966,0.0438,0.000494999985676259
"71","4903622","2",11.7299995422363,-93.5812,23.7966,0.0365,0.000472999992780387
"72","4903622","2",16.5100002288818,-93.5812,23.7966,0.0438,0.000461999996332452
"73","4903622","2",21.7399997711182,-93.5812,23.7966,0.0511,0.000472999992780387
"74","4903622","2",26.4500007629395,-93.5812,23.7966,0.0438,0.000494999985676259
"75","4903622","2",31.8999996185303,-93.5812,23.7966,0.0511,0.000461999996332452
"76","4903622","2",36.8300018310547,-93.5812,23.7966,0.0584,0.000483999989228323
"77","4903622","2",40.9099998474121,-93.5812,23.7966,0.0584,0.000494999985676259
"78","4903622","2",46.5699996948242,-93.5812,23.7966,0.0803,0.000572999997530133
"79","4903622","2",51.5299987792969,-93.5812,23.7966,0.0876,0.000494999985676259
"80","4903622","2",56.9700012207031,-93.5812,23.7966,0.1606,0.000616999983321875
"81","4903622","2",61.6300010681152,-93.5812,23.7966,0.1679,0.000661000027321279
"82","4903622","2",66.9599990844727,-93.5812,23.7966,0.2336,0.000616999983321875
"83","4903622","2",71.9199981689453,-93.5812,23.7966,0.3796,0.000549999997019768
"84","4903622","2",76.6800003051758,-93.5812,23.7966,0.584,0.000605000008363277
"85","4903622","2",81.1500015258789,-93.5812,23.7966,0.4964,0.000571999989915639
"86","4903622","2",86.8499984741211,-93.5812,23.7966,0.3796,0.000815999985206872
"87","4903622","2",91.4899978637695,-93.5812,23.7966,0.3212,0.000505000003613532
"88","4903622","2",96.8099975585938,-93.5812,23.7966,0.292,0.00048300001071766
"89","4903622","2",101.599998474121,-93.5812,23.7966,0.2701,0.000515999970957637
"90","4903622","2",111.830001831055,-93.5812,23.7966,0.1606,0.000427999999374151
"91","4903622","2",121.529998779297,-93.5812,23.7966,0.1387,0.000460000010207295
"92","4903622","2",131.679992675781,-93.5812,23.7966,0.1168,0.000548999989405274
"93","4903622","2",141.570007324219,-93.5812,23.7966,0.1022,0.00036000000545755
"94","4903622","2",151.800003051758,-93.5812,23.7966,0.0511,0.000414999987697229
"95","4903622","2",161.800003051758,-93.5812,23.7966,0.0438,0.000358999997843057
"96","4903622","2",171.740005493164,-93.5812,23.7966,0.0073,0.00032600000849925
"97","4903622","2",181.800003051758,-93.5812,23.7966,0.0146,0.000369999994290993
"98","4903622","2",191.830001831055,-93.5812,23.7966,0.0073,0.000358999997843057
"99","4903622","2",201.770004272461,-93.5812,23.7966,0,0.000369999994290993
"100","4903622","2",211.289993286133,-93.5812,23.7966,0,0.000335999997332692
"101","4903622","2",221.130004882812,-93.5812,23.7966,0,0.000369999994290993
"102","4903622","2",230.970001220703,-93.5812,23.7966,0,0.000346999993780628
"103","4903622","2",241.190002441406,-93.5812,23.7966,0,0.000335999997332692
"104","4903622","2",251.679992675781,-93.5812,23.7966,0,0.000335999997332692
"105","4903622","2",261.829986572266,-93.5812,23.7966,0,0.000402000005124137
"106","4903622","2",271.700012207031,-93.5812,23.7966,0,0.000368999986676499
"107","4903622","2",281.459991455078,-93.5812,23.7966,0,0.000368000008165836
"108","4903622","2",291.070007324219,-93.5812,23.7966,0,0.000368000008165836
"109","4903622","2",301.809997558594,-93.5812,23.7966,0,0.000411999993957579
"110","4903622","2",311.100006103516,-93.5812,23.7966,0,0.00032299998565577
"111","4903622","2",320.929992675781,-93.5812,23.7966,0,0.000357000011717901
"112","4903622","2",331.350006103516,-93.5812,23.7966,0,0.000356000004103407
"113","4903622","2",341.119995117188,-93.5812,23.7966,0,0.000411999993957579
"114","4903622","2",350.899993896484,-93.5812,23.7966,0,0.000367000000551343
"115","4903622","2",360.890014648438,-93.5812,23.7966,0,0.00032299998565577
"116","4903622","2",381.660003662109,-93.5812,23.7966,0,0.000333000003593042
"117","4903622","2",401.5,-93.5812,23.7966,0,0.000376999989384785
"118","4903622","2",451.839996337891,-93.5812,23.7966,0,0.000342999992426485
"119","4903622","2",498.850006103516,-93.5812,23.7966,0,0.000376000010874122
"120","4903622","2",551.47998046875,-93.5812,23.7966,0,0.000342000013915822
"121","4903622","2",601.440002441406,-93.5812,23.7966,0,0.000341000006301329
"122","4903622","2",651.419982910156,-93.5812,23.7966,0,0.000329000002238899
"123","4903622","2",701.349975585938,-93.5812,23.7966,0,0.000306000001728535
"124","4903622","2",751.909973144531,-93.5812,23.7966,0,0.00031699999817647
"125","4903622","2",801.640014648438,-93.5812,23.7966,0,0.000326999987009913
"126","4903622","2",851.789978027344,-93.5812,23.7966,0,0.000292999990051612
"127","4903622","2",901.539978027344,-93.5812,23.7966,0,0.00032600000849925
"128","4903622","2",951.159973144531,-93.5812,23.7966,0,0.000348000001395121
"129","4903622","2",999.679992675781,-93.5812,23.7966,0,0.000335999997332692
"130","4903622","2",1098.97998046875,-93.5812,23.7966,0,0.000335999997332692
"131","4903622","2",1199.66003417969,-93.5812,23.7966,0,0.000302000000374392
"132","4903622","2",1300.31994628906,-93.5812,23.7966,0,0.000745000026654452
"133","4903622","2",1399.11999511719,-93.5812,23.7966,0,0.000311999989207834
"134","4903622","2",1499.73999023438,-93.5812,23.7966,0,0.000278999999864027
"135","4903622","2",1599.03002929688,-93.5812,23.7966,0,0.000257000006968156
"136","4903622","2",1699.75,-93.5812,23.7966,0,0.00024600001052022
"137","4903622","2",1799.51000976562,-93.5812,23.7966,0,0.00024600001052022
"138","4903622","2",1899.7099609375,-93.5812,23.7966,0,0.000257000006968156
"139","4903622","3",7.6100001335144,-93.3316,23.5609,0.0763077309901443,0.00044000000343658
"140","4903622","3",11.75,-93.3316,23.5609,0.0763077309901443,0.000450999999884516
"141","4903622","3",16.8299999237061,-93.3316,23.5609,0.0763077309901443,0.000472999992780387
"142","4903622","3",21.9400005340576,-93.3316,23.5609,0.0763077309901443,0.000483999989228323
"143","4903622","3",26.7299995422363,-93.3316,23.5609,0.0763077309901443,0.000483999989228323
"144","4903622","3",31.7099990844727,-93.3316,23.5609,0.0763077309901443,0.000494999985676259
"145","4903622","3",36.5400009155273,-93.3316,23.5609,0.0763077309901443,0.000461999996332452
"146","4903622","3",41.7799987792969,-93.3316,23.5609,0.0763077309901443,0.000472999992780387
"147","4903622","3",46.8600006103516,-93.3316,23.5609,0.0949,0.000506000011228025
"148","4903622","3",51.7299995422363,-93.3316,23.5609,0.1533,0.00060600001597777
"149","4903622","3",56.689998626709,-93.3316,23.5609,0.1752,0.00084900000365451
"150","4903622","3",61.75,-93.3316,23.5609,0.2044,0.000549999997019768
"151","4903622","3",66.6500015258789,-93.3316,23.5609,0.2117,0.000506000011228025
"152","4903622","3",71.7799987792969,-93.3316,23.5609,0.292,0.000483999989228323
"153","4903622","3",76.8499984741211,-93.3316,23.5609,0.3066,0.000506000011228025
"154","4903622","3",81.6999969482422,-93.3316,23.5609,0.3285,0.000493999978061765
"155","4903622","3",86.3499984741211,-93.3316,23.5609,0.3577,0.000493999978061765
"156","4903622","3",91.7799987792969,-93.3316,23.5609,0.3139,0.000571999989915639
"157","4903622","3",96.7200012207031,-93.3316,23.5609,0.3066,0.000528000004123896
"158","4903622","3",101.669998168945,-93.3316,23.5609,0.292,0.000538999971468002
"159","4903622","3",111.599998474121,-93.3316,23.5609,0.219,0.00153600005432963
"160","4903622","3",121.870002746582,-93.3316,23.5609,0.1095,0.000427999999374151
"161","4903622","3",131.75,-93.3316,23.5609,0.0803,0.000383000005967915
"162","4903622","3",141.880004882812,-93.3316,23.5609,0.0803,0.000349000009009615
"163","4903622","3",151.839996337891,-93.3316,23.5609,0.0365,0.000403999991249293
"164","4903622","3",161.100006103516,-93.3316,23.5609,0.0292,0.000337000004947186
"165","4903622","3",171.360000610352,-93.3316,23.5609,0.0073,0.000426000013248995
"166","4903622","3",181.850006103516,-93.3316,23.5609,0,0.000337000004947186
"167","4903622","3",191.789993286133,-93.3316,23.5609,0,0.000325000000884756
"168","4903622","3",201.160003662109,-93.3316,23.5609,0,0.000348000001395121
"169","4903622","3",211.699996948242,-93.3316,23.5609,0,0.000335999997332692
"170","4903622","3",219.729995727539,-93.3316,23.5609,0,0.000335999997332692
"171","4903622","3",231.660003662109,-93.3316,23.5609,0,0.000335999997332692
"172","4903622","3",241.619995117188,-93.3316,23.5609,0,0.000346999993780628
"173","4903622","3",251.059997558594,-93.3316,23.5609,0,0.000346999993780628
"174","4903622","3",261.920013427734,-93.3316,23.5609,0,0.000391000008676201
"175","4903622","3",271.299987792969,-93.3316,23.5609,0,0.000334999989718199
"176","4903622","3",281.230010986328,-93.3316,23.5609,0,0.000334999989718199
"177","4903622","3",291.279998779297,-93.3316,23.5609,0,0.000357000011717901
"178","4903622","3",301.329986572266,-93.3316,23.5609,0,0.000334999989718199
"179","4903622","3",311.320007324219,-93.3316,23.5609,0,0.000357000011717901
"180","4903622","3",321.170013427734,-93.3316,23.5609,0,0.000345000007655472
"181","4903622","3",331.029998779297,-93.3316,23.5609,0,0.000334000011207536
"182","4903622","3",341.070007324219,-93.3316,23.5609,0,0.000345000007655472
"183","4903622","3",351.220001220703,-93.3316,23.5609,0,0.000322000007145107
"184","4903622","3",361.529998779297,-93.3316,23.5609,0,0.000322000007145107
"185","4903622","3",381.549987792969,-93.3316,23.5609,0,0.000333000003593042
"186","4903622","3",401.820007324219,-93.3316,23.5609,0,0.000344000000040978
"187","4903622","3",451.450012207031,-93.3316,23.5609,0,0.000331999995978549
"188","4903622","3",501.519989013672,-93.3316,23.5609,0,0.000364000006811693
"189","4903622","3",551.239990234375,-93.3316,23.5609,0,0.000373999995645136
"190","4903622","3",601.169982910156,-93.3316,23.5609,0,0.000350999995134771
"191","4903622","3",651.539978027344,-93.3316,23.5609,0,0.000327999994624406
"192","4903622","3",701.679992675781,-93.3316,23.5609,0,0.000306000001728535
"193","4903622","3",751.47998046875,-93.3316,23.5609,0,0.00028300000121817
"194","4903622","3",801.419982910156,-93.3316,23.5609,0,0.000304999994114041
"195","4903622","3",851.840026855469,-93.3316,23.5609,0,0.000303999986499548
"196","4903622","3",901.330017089844,-93.3316,23.5609,0,0.000358999997843057
"197","4903622","3",951.559997558594,-93.3316,23.5609,0,0.000369999994290993
"198","4903622","3",998.489990234375,-93.3316,23.5609,0,0.000335999997332692
"199","4903622","3",1099.68994140625,-93.3316,23.5609,0,0.000323999993270263
"200","4903622","3",1199.32995605469,-93.3316,23.5609,0,0.000302000000374392
"201","4903622","3",1299.19995117188,-93.3316,23.5609,0,0.000323999993270263
"202","4903622","3",1400.03002929688,-93.3316,23.5609,0,0.000268000003416091
"203","4903622","3",1499.59997558594,-93.3316,23.5609,0,0.000278999999864027
"204","4903622","3",1598.92004394531,-93.3316,23.5609,0,0.000300999992759898
"205","4903622","3",1699.82995605469,-93.3316,23.5609,0,0.000234999999520369
"206","4903622","3",1800.26000976562,-93.3316,23.5609,0,0.00024600001052022
"207","4903622","3",1899,-93.3316,23.5609,0,0.000257000006968156
"208","4903622","5",7.51999998092651,-92.0412,24.3803,0.0803,0.000528000004123896
"209","4903622","5",11.6099996566772,-92.0412,24.3803,0.0803,0.000506000011228025
"210","4903622","5",16.2999992370605,-92.0412,24.3803,0.073,0.00051699997857213
"211","4903622","5",21.5699996948242,-92.0412,24.3803,0.0803,0.000538999971468002
"212","4903622","5",26.2099990844727,-92.0412,24.3803,0.0803,0.000528000004123896
"213","4903622","5",31.1700000762939,-92.0412,24.3803,0.0803,0.00051699997857213
"214","4903622","5",36.0800018310547,-92.0412,24.3803,0.0803,0.000494999985676259
"215","4903622","5",41.4599990844727,-92.0412,24.3803,0.0803,0.00101600005291402
"216","4903622","5",46.6100006103516,-92.0412,24.3803,0.0876,0.000506000011228025
"217","4903622","5",51.6100006103516,-92.0412,24.3803,0.0876,0.000494999985676259
"218","4903622","5",56.6699981689453,-92.0412,24.3803,0.0876,0.00051699997857213
"219","4903622","5",62,-92.0412,24.3803,0.1971,0.000638999976217747
"220","4903622","5",66.8499984741211,-92.0412,24.3803,0.219,0.000549999997019768
"221","4903622","5",71.9700012207031,-92.0412,24.3803,0.3358,0.00051699997857213
"222","4903622","5",76.5699996948242,-92.0412,24.3803,0.3577,0.000494999985676259
"223","4903622","5",81.620002746582,-92.0412,24.3803,0.438,0.000561000022571534
"224","4903622","5",86.370002746582,-92.0412,24.3803,0.3577,0.000561000022571534
"225","4903622","5",91.9000015258789,-92.0412,24.3803,0.3212,0.000515999970957637
"226","4903622","5",96.4700012207031,-92.0412,24.3803,0.2847,0.00048300001071766
"227","4903622","5",101.879997253418,-92.0412,24.3803,0.2336,0.000693999987561256
"228","4903622","5",111.449996948242,-92.0412,24.3803,0.1679,0.00044900001375936
"229","4903622","5",121.900001525879,-92.0412,24.3803,0.1168,0.000315999990561977
"230","4903622","5",131.589996337891,-92.0412,24.3803,0.0803,0.00036000000545755
"231","4903622","5",141.479995727539,-92.0412,24.3803,0.0438,0.000349000009009615
"232","4903622","5",151.369995117188,-92.0412,24.3803,0.0146,0.000292999990051612
"233","4903622","5",161.5,-92.0412,24.3803,0.0146,0.00032600000849925
"234","4903622","5",171.410003662109,-92.0412,24.3803,0.0073,0.000314000004436821
"235","4903622","5",181.039993286133,-92.0412,24.3803,0.0073,0.000337000004947186
"236","4903622","5",191.289993286133,-92.0412,24.3803,0,0.000335999997332692
"237","4903622","5",201.690002441406,-92.0412,24.3803,0,0.000314000004436821
"238","4903622","5",211.369995117188,-92.0412,24.3803,0,0.000335999997332692
"239","4903622","5",221.619995117188,-92.0412,24.3803,0,0.000335999997332692
"240","4903622","5",230.440002441406,-92.0412,24.3803,0,0.000335999997332692
"241","4903622","5",241.429992675781,-92.0412,24.3803,0,0.000346999993780628
"242","4903622","5",251.460006713867,-92.0412,24.3803,0,0.000357000011717901
"243","4903622","5",261.329986572266,-92.0412,24.3803,0,0.000368000008165836
"244","4903622","5",271.290008544922,-92.0412,24.3803,0,0.000345999986166134
"245","4903622","5",281.160003662109,-92.0412,24.3803,0,0.000323999993270263
"246","4903622","5",291.730010986328,-92.0412,24.3803,0,0.000379000004613772
"247","4903622","5",301.739990234375,-92.0412,24.3803,0,0.000345000007655472
"248","4903622","5",311.019989013672,-92.0412,24.3803,0,0.000356000004103407
"249","4903622","5",321.600006103516,-92.0412,24.3803,0,0.00032299998565577
"250","4903622","5",331.089996337891,-92.0412,24.3803,0,0.000311999989207834
"251","4903622","5",341.630004882812,-92.0412,24.3803,0,0.000334000011207536
"252","4903622","5",351.869995117188,-92.0412,24.3803,0,0.000377999996999279
"253","4903622","5",361.040008544922,-92.0412,24.3803,0,0.000322000007145107
"254","4903622","5",381.850006103516,-92.0412,24.3803,0,0.000344000000040978
"255","4903622","5",401.299987792969,-92.0412,24.3803,0,0.000331999995978549
"256","4903622","5",451.380004882812,-92.0412,24.3803,0,0.000331999995978549
"257","4903622","5",501.609985351562,-92.0412,24.3803,0,0.000353000010363758
"258","4903622","5",551.320007324219,-92.0412,24.3803,0,0.000352000002749264
"259","4903622","5",601.419982910156,-92.0412,24.3803,0,0.000307000009343028
"260","4903622","5",651.280029296875,-92.0412,24.3803,0,0.000327999994624406
"261","4903622","5",701.900024414062,-92.0412,24.3803,0,0.00031699999817647
"262","4903622","5",751.400024414062,-92.0412,24.3803,0,0.000315999990561977
"263","4903622","5",801.150024414062,-92.0412,24.3803,0,0.000338000012561679
"264","4903622","5",849.369995117188,-92.0412,24.3803,0,0.00032600000849925
"265","4903622","5",901.830017089844,-92.0412,24.3803,0,0.000358999997843057
"266","4903622","5",951.070007324219,-92.0412,24.3803,0,0.000314000004436821
"267","4903622","5",1000.16998291016,-92.0412,24.3803,0,0.000325000000884756
"268","4903622","5",1099.56005859375,-92.0412,24.3803,0,0.000312999996822327
"269","4903622","5",1200.0400390625,-92.0412,24.3803,0,0.000257000006968156
"270","4903622","5",1300.01000976562,-92.0412,24.3803,0,0.000278999999864027
"271","4903622","5",1399.84997558594,-92.0412,24.3803,0,0.000268000003416091
"272","4903622","5",1499.96997070312,-92.0412,24.3803,0,0.000257000006968156
"273","4903622","5",1599.14001464844,-92.0412,24.3803,0,0.000289999996311963
"274","4903622","5",1700.03002929688,-92.0412,24.3803,0,0.000268000003416091
"275","4903622","5",1799.71997070312,-92.0412,24.3803,0,0.000268000003416091
"276","4903622","5",1899.61999511719,-92.0412,24.3803,0,0.000278999999864027
"277","4903622","6",7.67000007629395,-91.5952,24.3479,0.0584,0.00051699997857213
"278","4903622","6",11.4499998092651,-91.5952,24.3479,0.0584,0.000650000001769513
"279","4903622","6",16.6800003051758,-91.5952,24.3479,0.0584,0.000506000011228025
"280","4903622","6",21.6000003814697,-91.5952,24.3479,0.0584,0.000616999983321875
"281","4903622","6",26.8500003814697,-91.5952,24.3479,0.0657,0.000538999971468002
"282","4903622","6",31.7999992370605,-91.5952,24.3479,0.0657,0.000549999997019768
"283","4903622","6",36.5999984741211,-91.5952,24.3479,0.073,0.00051699997857213
"284","4903622","6",41.6800003051758,-91.5952,24.3479,0.073,0.000528000004123896
"285","4903622","6",46.8400001525879,-91.5952,24.3479,0.073,0.000494999985676259
"286","4903622","6",51.4000015258789,-91.5952,24.3479,0.073,0.00051699997857213
"287","4903622","6",56.6500015258789,-91.5952,24.3479,0.0949,0.000528000004123896
"288","4903622","6",61.8499984741211,-91.5952,24.3479,0.1314,0.000594999990426004
"289","4903622","6",66.870002746582,-91.5952,24.3479,0.3139,0.000650000001769513
"290","4903622","6",71.8199996948242,-91.5952,24.3479,0.4453,0.000605000008363277
"291","4903622","6",76.7200012207031,-91.5952,24.3479,0.4599,0.000628000008873641
"292","4903622","6",81.629997253418,-91.5952,24.3479,0.3431,0.000538999971468002
"293","4903622","6",86.5199966430664,-91.5952,24.3479,0.3942,0.000561000022571534
"294","4903622","6",91.5699996948242,-91.5952,24.3479,0.3431,0.000605000008363277
"295","4903622","6",96.9499969482422,-91.5952,24.3479,0.3066,0.000449999992270023
"296","4903622","6",101.830001831055,-91.5952,24.3479,0.2847,0.000505000003613532
"297","4903622","6",111.48999786377,-91.5952,24.3479,0.1533,0.000437999988207594
"298","4903622","6",121.959999084473,-91.5952,24.3479,0.1095,0.000326999987009913
"299","4903622","6",131.639999389648,-91.5952,24.3479,0.0438,0.000315999990561977
"300","4903622","6",141.559997558594,-91.5952,24.3479,0.0219,0.000303999986499548
"301","4903622","6",151.740005493164,-91.5952,24.3479,0.0219,0.000437000009696931
"302","4903622","6",161.889999389648,-91.5952,24.3479,0.0073,0.000303999986499548
"303","4903622","6",171.559997558594,-91.5952,24.3479,0,0.000337000004947186
"304","4903622","6",181.850006103516,-91.5952,24.3479,0,0.000337000004947186
"305","4903622","6",191.600006103516,-91.5952,24.3479,0,0.000325000000884756
"306","4903622","6",201.910003662109,-91.5952,24.3479,0,0.000325000000884756
"307","4903622","6",211.449996948242,-91.5952,24.3479,0,0.000314000004436821
"308","4903622","6",221.039993286133,-91.5952,24.3479,0,0.000302000000374392
"309","4903622","6",231.279998779297,-91.5952,24.3479,0,0.000323999993270263
"310","4903622","6",241.779998779297,-91.5952,24.3479,0,0.000334999989718199
"311","4903622","6",251.339996337891,-91.5952,24.3479,0,0.000323999993270263
"312","4903622","6",261.019989013672,-91.5952,24.3479,0,0.000391000008676201
"313","4903622","6",271.140014648438,-91.5952,24.3479,0,0.000323999993270263
"314","4903622","6",281.670013427734,-91.5952,24.3479,0,0.000400999997509643
"315","4903622","6",291.220001220703,-91.5952,24.3479,0,0.000345999986166134
"316","4903622","6",301.109985351562,-91.5952,24.3479,0,0.000357000011717901
"317","4903622","6",310.980010986328,-91.5952,24.3479,0,0.00032299998565577
"318","4903622","6",321.790008544922,-91.5952,24.3479,0,0.000311999989207834
"319","4903622","6",331.5,-91.5952,24.3479,0,0.000356000004103407
"320","4903622","6",341.140014648438,-91.5952,24.3479,0,0.000367000000551343
"321","4903622","6",351.829986572266,-91.5952,24.3479,0,0.000311000010697171
"322","4903622","6",361.5,-91.5952,24.3479,0,0.000333000003593042
"323","4903622","6",380.929992675781,-91.5952,24.3479,0,0.000333000003593042
"324","4903622","6",401.549987792969,-91.5952,24.3479,0,0.000499000016134232
"325","4903622","6",451.549987792969,-91.5952,24.3479,0,0.000419999996665865
"326","4903622","6",501.279998779297,-91.5952,24.3479,0,0.000342000013915822
"327","4903622","6",551.809997558594,-91.5952,24.3479,0,0.000352000002749264
"328","4903622","6",601.719970703125,-91.5952,24.3479,0,0.000329000002238899
"329","4903622","6",650.960021972656,-91.5952,24.3479,0,0.000327999994624406
"330","4903622","6",701.900024414062,-91.5952,24.3479,0,0.000327999994624406
"331","4903622","6",751.140014648438,-91.5952,24.3479,0,0.000326999987009913
"332","4903622","6",801.059997558594,-91.5952,24.3479,0,0.000304999994114041
"333","4903622","6",851.690002441406,-91.5952,24.3479,0,0.000303999986499548
"334","4903622","6",901.77001953125,-91.5952,24.3479,0,0.000348000001395121
"335","4903622","6",951.070007324219,-91.5952,24.3479,0,0.000335999997332692
"336","4903622","6",999.239990234375,-91.5952,24.3479,0,0.000314000004436821
"337","4903622","6",1099.35998535156,-91.5952,24.3479,0,0.000269000011030585
"338","4903622","6",1199.59997558594,-91.5952,24.3479,0,0.000268000003416091
"339","4903622","6",1299.47998046875,-91.5952,24.3479,0,0.000268000003416091
"340","4903622","6",1398.98999023438,-91.5952,24.3479,0,0.000278999999864027
"341","4903622","6",1499.2900390625,-91.5952,24.3479,0,0.00024600001052022
"342","4903622","6",1598.92004394531,-91.5952,24.3479,0,0.000268000003416091
"343","4903622","6",1699.39001464844,-91.5952,24.3479,0,0.000257000006968156
"344","4903622","6",1798.22998046875,-91.5952,24.3479,0,0.00024600001052022
"345","4903622","6",1899.39001464844,-91.5952,24.3479,0,0.000224000003072433
"346","4903622","7",7.94000005722046,-91.8951,23.8795,0.0584,0.000551000004634261
"347","4903622","7",11.6199998855591,-91.8951,23.8795,0.0584,0.000594999990426004
"348","4903622","7",16.3899993896484,-91.8951,23.8795,0.0584,0.000584000023081899
"349","4903622","7",21.4400005340576,-91.8951,23.8795,0.073,0.00051699997857213
"350","4903622","7",26.3099994659424,-91.8951,23.8795,0.073,0.000572999997530133
"351","4903622","7",31.8700008392334,-91.8951,23.8795,0.0949,0.000539999979082495
